sequence_number,V_allele,D_allele,J_allele
40724,ighv3-30-3*02,ighd6-6*01,ighj3*02
40725,ighv1-3*03,ighd3-22*01,ighj5*01
40726,ighv3-33*06,ighd1-7*01,ighj2*01
40727,ighv3-48*03,ighd2-2*02,ighj4*02
40728,ighv2-70d*14,ighd6-6*01,ighj3*01
40729,ighv1-69*09,ighd1-26*01,ighj6*04
40730,ighv2-70*20,ighd5-5*01,ighj4*03
40731,ighv3-23*01,ighd3-22*01,ighj3*01
40732,ighv3-11*05,ighd6-25*01,ighj5*02
40733,ighv2-26*03,ighd3-3*01,ighj6*04
40734,ighv2-26*03,ighd3-9*01,ighj4*02
40735,ighv1-69d*01,ighd3-9*01,ighj4*03
40736,ighv3-23d*01,ighd5-5*01,ighj6*04
40737,ighv3-72*01,ighd1-26*01,ighj3*01
40738,ighv3-43*02,ighd2-15*01,ighj5*02
40739,ighv3-15*06,ighd4-17*01,ighj1*01
40740,ighv1-69d*01,ighd3-16*01,ighj4*02
40741,ighv1-18*03,ighd3-16*01,ighj4*02
40742,ighv3-15*06,ighd1-26*01,ighj6*01
40743,ighv3-49*05,ighd2-2*01,ighj6*01
40744,ighv1-69-2*01,ighd6-19*01,ighj4*02
40745,ighv1-3*02,ighd5-12*01,ighj4*02
40746,ighv3-20*04,ighd6-13*01,ighj4*02
40747,ighv1-18*03,ighd3-10*01,ighj6*04
40748,ighv3-64*03,ighd3-16*02,ighj4*03
40749,ighv2-70*10,ighd3-16*01,ighj6*04
40750,ighv2-70*20,ighd4-17*01,ighj5*01
40751,ighv2-26*02,ighd6-25*01,ighj1*01
40752,ighv4-4*08,ighd6-25*01,ighj4*03
40753,ighv1-69-2*01,ighd3-22*01,ighj4*02
40754,ighv2-70d*04,ighd5-5*01,ighj4*03
40755,ighv2-26*03,ighd2-2*02,ighj4*02
40756,ighv5-51*07,ighd3-9*01,ighj6*01
40757,ighv1-3*02,ighd1-26*01,ighj3*01
40758,ighv1-24*01,ighd4-4*01,ighj3*02
40759,ighv1-45*01,ighd6-25*01,ighj4*03
40760,ighv3-43*01,ighd6-19*01,ighj4*03
40761,ighv1-2*06,ighd1-26*01,ighj4*02
40762,ighv2-70*10,ighd1-7*01,ighj4*02
40763,ighv2-70*10,ighd5-5*01,ighj4*02
40764,ighv1-69*14,ighd3-16*02,ighj4*03
40765,ighv3-72*01,ighd2-8*02,ighj6*01
40766,ighv3-9*02,ighd3-3*02,ighj6*01
40767,ighv3-64d*09,ighd2-21*01,ighj4*02
40768,ighv1-69*14,ighd3-10*02,ighj4*03
40769,ighv1-69d*01,ighd1-7*01,ighj6*01
40770,ighv1-18*04,ighd5-5*01,ighj4*03
40771,ighv2-70d*14,ighd4-4*01,ighj5*02
40772,ighv3-53*01,ighd3-9*01,ighj4*02
40773,ighv1-69d*01,ighd3-10*01,ighj6*04
40774,ighv3-30-5*01,ighd2-21*01,ighj4*02
40775,ighv2-70*10,ighd6-25*01,ighj6*04
40776,ighv1-45*01,ighd3-22*01,ighj4*03
40777,ighv1-58*02,ighd1-26*01,ighj6*01
40778,ighv1-46*03,ighd7-27*01,ighj4*02
40779,ighv1-46*03,ighd1-7*01,ighj4*02
40780,ighv1-2*07,ighd1-26*01,ighj4*03
40781,ighv3-64*05,ighd3-10*01,ighj4*02
40782,ighv2-70d*14,ighd3-10*01,ighj4*02
40783,ighv1-69*09,ighd4-17*01,ighj4*02
40784,ighv7-4-1*02,ighd3-10*01,ighj4*02
40785,ighv3-9*01,ighd3-16*01,ighj6*04
40786,ighv3-21*06,ighd4-17*01,ighj4*03
40787,ighv1-3*03,ighd2-15*01,ighj5*01
40788,ighv3-53*02,ighd1-1*01,ighj6*01
40789,ighv4-61*08,ighd3-10*02,ighj6*01
40790,ighv4-34*10,ighd6-25*01,ighj4*03
40791,ighv1-3*02,ighd6-25*01,ighj4*02
40792,ighv3-62*04,ighd1-20*01,ighj3*01
40793,ighv1-69d*01,ighd2-8*02,ighj5*01
40794,ighv2-26*03,ighd1-1*01,ighj3*01
40795,ighv1-3*03,ighd1-1*01,ighj3*02
40796,ighv3-9*02,ighd1-26*01,ighj4*03
40797,ighv3-30-3*02,ighd5-5*01,ighj3*02
40798,ighv3-21*06,ighd2-15*01,ighj4*03
40799,ighv1-8*02,ighd4-17*01,ighj4*03
40800,ighv1-46*03,ighd1-20*01,ighj6*04
40801,ighv3-nl1*01,ighd4-4*01,ighj5*01
40802,ighv4-59*11,ighd4-4*01,ighj4*03
40803,ighv1-46*03,ighd5-5*01,ighj4*02
40804,ighv3-nl1*01,ighd1-1*01,ighj4*03
40805,ighv6-1*02,ighd3-3*02,ighj4*03
40806,ighv1-58*01,ighd5-12*01,ighj6*04
40807,ighv1-69d*01,ighd5-18*01,ighj1*01
40808,ighv1-24*01,ighd4-4*01,ighj5*01
40809,ighv1-3*02,ighd3-3*01,ighj4*02
40810,ighv3-62*04,ighd1-20*01,ighj6*01
40811,ighv1-69*14,ighd2-21*02,ighj4*03
40812,ighv1-69-2*01,ighd2-2*02,ighj4*02
40813,ighv2-5*01,ighd3-22*01,ighj4*02
40814,ighv1-2*06,ighd6-6*01,ighj5*02
40815,ighv1-69*09,ighd3-10*01,ighj4*02
40816,ighv1-2*07,ighd3-10*02,ighj4*03
40817,ighv3-48*03,ighd1-26*01,ighj5*02
40818,ighv3-49*01,ighd1-1*01,ighj4*02
40819,ighv3-15*06,ighd6-6*01,ighj6*01
40820,ighv5-51*07,ighd6-25*01,ighj4*03
40821,ighv1-3*03,ighd1-7*01,ighj6*01
40822,ighv4-39*06,ighd3-22*01,ighj4*02
40823,ighv3-43*01,ighd2-15*01,ighj4*03
40824,ighv1-69*09,ighd2-21*01,ighj4*02
40825,ighv3-7*03,ighd3-22*01,ighj4*03
40826,ighv5-10-1*04,ighd2-2*01,ighj3*02
40827,ighv1-46*04,ighd3-9*01,ighj4*03
40828,ighv3-7*03,ighd3-10*02,ighj6*01
40829,ighv3-66*01,ighd1-1*01,ighj2*01
40830,ighv3-62*04,ighd5-18*01,ighj4*02
40831,ighv3-64d*09,ighd4-4*01,ighj4*02
40832,ighv2-26*02,ighd5-18*01,ighj5*01
40833,ighv2-70d*14,ighd4-4*01,ighj4*02
40834,ighv1-45*01,ighd5-5*01,ighj6*01
40835,ighv6-1*01,ighd6-19*01,ighj5*02
40836,ighv2-70*20,ighd5-5*01,ighj4*03
40837,ighv7-4-1*02,ighd4-4*01,ighj4*02
40838,ighv1-2*07,ighd3-9*01,ighj4*03
40839,ighv2-26*02,ighd4-4*01,ighj6*01
40840,ighv3-33*02,ighd2-2*01,ighj3*02
40841,ighv1-58*02,ighd2-21*02,ighj4*03
40842,ighv3-20*04,ighd3-22*01,ighj4*02
40843,ighv3-11*05,ighd3-10*01,ighj4*02
40844,ighv1-69-2*01,ighd5-12*01,ighj4*02
40845,ighv3-9*01,ighd1-1*01,ighj5*02
40846,ighv1-69-2*01,ighd4-17*01,ighj6*04
40847,ighv2-26*03,ighd1-26*01,ighj4*02
40848,ighv1-8*02,ighd5-12*01,ighj6*01
40849,ighv4-38-2*01,ighd6-6*01,ighj5*02
40850,ighv1-58*01,ighd5-18*01,ighj4*02
40851,ighv1-58*01,ighd2-8*01,ighj4*02
40852,ighv3-7*03,ighd1-7*01,ighj5*01
40853,ighv1-18*04,ighd1-1*01,ighj6*01
40854,ighv3-53*01,ighd3-10*01,ighj6*04
40855,ighv1-45*01,ighd6-13*01,ighj4*03
40856,ighv2-5*02,ighd4-17*01,ighj5*01
40857,ighv1-69d*01,ighd1-7*01,ighj4*03
40858,ighv3-64*05,ighd5-12*01,ighj6*04
40859,ighv3-73*01,ighd3-10*02,ighj6*01
40860,ighv1-58*01,ighd1-1*01,ighj6*04
40861,ighv2-70*10,ighd1-1*01,ighj6*04
40862,ighv1-8*01,ighd3-22*01,ighj4*02
40863,ighv1-69*14,ighd2-15*01,ighj4*03
40864,ighv1-46*04,ighd6-6*01,ighj5*01
40865,ighv3-20*01,ighd2-8*02,ighj5*01
40866,ighv2-5*02,ighd3-3*02,ighj5*01
40867,ighv2-5*01,ighd4-4*01,ighj2*01
40868,ighv1-3*03,ighd1-1*01,ighj4*03
40869,ighv4-61*08,ighd1-1*01,ighj4*03
40870,ighv3-73*02,ighd3-16*01,ighj4*02
40871,ighv2-5*01,ighd5-5*01,ighj6*04
40872,ighv3-64*05,ighd3-9*01,ighj4*02
40873,ighv3-35*02,ighd2-8*02,ighj5*01
40874,ighv1-24*01,ighd6-19*01,ighj6*04
40875,ighv1-69d*01,ighd3-16*02,ighj3*02
40876,ighv1-69-2*01,ighd6-19*01,ighj4*03
40877,ighv2-70d*14,ighd6-6*01,ighj4*02
40878,ighv2-26*02,ighd2-8*02,ighj6*01
40879,ighv2-5*01,ighd3-3*01,ighj4*02
40880,ighv3-30*03,ighd4-4*01,ighj4*02
40881,ighv3-30-5*02,ighd2-21*02,ighj6*01
40882,ighv1-69*09,ighd5-5*01,ighj5*02
40883,ighv2-26*02,ighd6-13*01,ighj6*01
40884,ighv1-58*02,ighd5-12*01,ighj4*03
40885,ighv1-46*03,ighd3-16*01,ighj6*04
40886,ighv2-26*03,ighd1-20*01,ighj5*02
40887,ighv3-30-3*03,ighd3-3*01,ighj4*02
40888,ighv1-2*07,ighd3-9*01,ighj3*02
40889,ighv1-18*03,ighd3-16*01,ighj4*02
40890,ighv1-58*01,ighd1-1*01,ighj6*04
40891,ighv3-20*01,ighd2-21*02,ighj1*01
40892,ighv1-58*01,ighd6-6*01,ighj5*02
40893,ighv2-5*01,ighd3-3*01,ighj6*04
40894,ighv1-58*02,ighd5-5*01,ighj4*03
40895,ighv1-58*02,ighd2-8*02,ighj6*01
40896,ighv5-10-1*03,ighd6-25*01,ighj4*02
40897,ighv1-3*02,ighd2-15*01,ighj6*04
40898,ighv2-26*03,ighd2-15*01,ighj2*01
40899,ighv6-1*02,ighd3-16*02,ighj4*03
40900,ighv5-10-1*03,ighd3-3*01,ighj3*01
40901,ighv1-24*01,ighd2-8*01,ighj4*02
40902,ighv3-30*04,ighd2-8*02,ighj4*03
40903,ighv3-20*04,ighd2-15*01,ighj4*02
40904,ighv1-18*04,ighd3-22*01,ighj4*03
40905,ighv3-7*03,ighd2-2*01,ighj4*03
40906,ighv1-69-2*01,ighd6-19*01,ighj4*02
40907,ighv1-18*04,ighd3-10*02,ighj4*03
40908,ighv1-45*02,ighd2-2*02,ighj4*02
40909,ighv6-1*01,ighd1-20*01,ighj3*01
40910,ighv4-28*06,ighd4-17*01,ighj4*03
40911,ighv1-46*03,ighd1-20*01,ighj6*04
40912,ighv2-5*02,ighd6-19*01,ighj4*03
40913,ighv3-48*03,ighd2-15*01,ighj5*02
40914,ighv3-11*06,ighd6-25*01,ighj4*03
40915,ighv1-69*09,ighd5-5*01,ighj4*02
40916,ighv1-18*03,ighd3-22*01,ighj4*02
40917,ighv3-73*02,ighd6-6*01,ighj5*02
40918,ighv3-72*01,ighd4-4*01,ighj6*01
40919,ighv2-5*01,ighd3-10*01,ighj3*01
40920,ighv3-30-3*02,ighd2-8*02,ighj4*03
40921,ighv1-45*01,ighd4-17*01,ighj6*01
40922,ighv1-69*14,ighd6-13*01,ighj3*02
40923,ighv1-2*07,ighd2-8*02,ighj4*03
40924,ighv1-18*03,ighd2-15*01,ighj5*02
40925,ighv3-30-3*02,ighd3-3*02,ighj5*01
40926,ighv2-26*02,ighd4-4*01,ighj6*01
40927,ighv3-7*03,ighd6-13*01,ighj4*03
40928,ighv1-18*03,ighd2-2*02,ighj4*02
40929,ighv1-69-2*01,ighd3-3*01,ighj5*02
40930,ighv1-69d*01,ighd2-2*01,ighj6*01
40931,ighv3-49*01,ighd6-19*01,ighj4*02
40932,ighv3-64*03,ighd3-10*02,ighj6*01
40933,ighv5-10-1*03,ighd1-20*01,ighj4*02
40934,ighv3-nl1*01,ighd6-19*01,ighj4*02
40935,ighv2-70d*14,ighd4-4*01,ighj4*02
40936,ighv1-18*04,ighd1-26*01,ighj4*03
40937,ighv2-26*03,ighd2-8*01,ighj5*02
40938,ighv1-58*02,ighd3-16*02,ighj6*01
40939,ighv1-69-2*01,ighd5-5*01,ighj5*02
40940,ighv2-70d*04,ighd6-25*01,ighj4*03
40941,ighv5-51*07,ighd1-1*01,ighj6*01
40942,ighv3-35*02,ighd1-1*01,ighj4*03
40943,ighv4-38-2*01,ighd3-9*01,ighj4*02
40944,ighv4-4*08,ighd6-25*01,ighj6*01
40945,ighv3-43*01,ighd3-16*02,ighj4*03
40946,ighv3-23d*01,ighd6-25*01,ighj5*02
40947,ighv3-9*02,ighd3-9*01,ighj4*03
40948,ighv3-53*02,ighd1-26*01,ighj4*03
40949,ighv3-30-3*03,ighd1-1*01,ighj6*04
40950,ighv1-2*06,ighd6-6*01,ighj4*02
40951,ighv1-45*01,ighd6-13*01,ighj5*01
40952,ighv1-18*04,ighd6-6*01,ighj6*01
40953,ighv3-21*02,ighd3-16*01,ighj4*02
40954,ighv3-nl1*01,ighd5-18*01,ighj5*02
40955,ighv1-18*04,ighd3-9*01,ighj4*03
40956,ighv3-53*01,ighd3-22*01,ighj4*02
40957,ighv3-11*05,ighd2-15*01,ighj4*02
40958,ighv1-46*03,ighd5-12*01,ighj4*02
40959,ighv3-nl1*01,ighd2-15*01,ighj4*02
40960,ighv2-70d*14,ighd3-16*01,ighj4*02
40961,ighv1-3*03,ighd2-8*02,ighj4*03
40962,ighv2-70*10,ighd3-10*01,ighj4*02
40963,ighv1-58*01,ighd3-10*01,ighj4*02
40964,ighv1-45*01,ighd3-3*02,ighj4*03
40965,ighv3-23*01,ighd1-20*01,ighj3*01
40966,ighv4-31*02,ighd5-12*01,ighj4*03
40967,ighv3-30-5*01,ighd5-12*01,ighj4*02
40968,ighv1-69d*01,ighd3-16*02,ighj4*03
40969,ighv2-26*02,ighd3-3*02,ighj2*01
40970,ighv1-3*03,ighd1-7*01,ighj2*01
40971,ighv4-61*02,ighd4-17*01,ighj5*02
40972,ighv2-5*02,ighd2-15*01,ighj2*01
40973,ighv2-70*20,ighd5-5*01,ighj4*03
40974,ighv3-62*04,ighd6-25*01,ighj4*03
40975,ighv5-10-1*04,ighd4-17*01,ighj4*03
40976,ighv1-69*14,ighd5-5*01,ighj5*01
40977,ighv2-5*01,ighd4-4*01,ighj4*02
40978,ighv3-11*06,ighd4-17*01,ighj5*01
40979,ighv1-3*02,ighd1-26*01,ighj5*02
40980,ighv3-66*01,ighd1-7*01,ighj4*03
40981,ighv3-64*05,ighd1-7*01,ighj6*04
40982,ighv3-35*02,ighd1-7*01,ighj6*01
40983,ighv2-26*03,ighd3-3*01,ighj6*04
40984,ighv3-74*02,ighd1-1*01,ighj4*03
40985,ighv2-70d*14,ighd3-16*01,ighj4*02
40986,ighv1-46*04,ighd6-19*01,ighj6*01
40987,ighv1-24*01,ighd2-8*01,ighj4*02
40988,ighv2-70d*14,ighd2-8*01,ighj4*02
40989,ighv3-7*03,ighd3-16*02,ighj4*03
40990,ighv4-34*10,ighd6-19*01,ighj4*03
40991,ighv4-39*01,ighd1-26*01,ighj6*01
40992,ighv2-5*01,ighd3-9*01,ighj4*02
40993,ighv1-3*02,ighd5-5*01,ighj6*04
40994,ighv1-18*04,ighd4-4*01,ighj4*03
40995,ighv1-46*03,ighd5-5*01,ighj4*02
40996,ighv1-69-2*01,ighd1-26*01,ighj6*04
40997,ighv7-4-1*01,ighd1-7*01,ighj5*01
40998,ighv7-4-1*02,ighd3-9*01,ighj5*02
40999,ighv2-5*01,ighd1-7*01,ighj3*01
41000,ighv1-45*02,ighd3-16*01,ighj4*02
41001,ighv1-69*14,ighd5-18*01,ighj4*03
41002,ighv3-64d*09,ighd3-3*01,ighj4*02
41003,ighv1-58*02,ighd6-13*01,ighj6*01
41004,ighv3-11*06,ighd1-20*01,ighj4*03
41005,ighv4-61*08,ighd3-16*02,ighj4*03
41006,ighv1-69-2*01,ighd5-5*01,ighj5*01
41007,ighv6-1*02,ighd6-19*01,ighj5*01
41008,ighv1-45*01,ighd5-18*01,ighj4*03
41009,ighv1-46*03,ighd4-17*01,ighj6*04
41010,ighv3-53*02,ighd5-5*01,ighj6*01
41011,ighv4-30-4*01,ighd5-12*01,ighj4*02
41012,ighv1-58*01,ighd3-3*01,ighj4*02
41013,ighv1-58*02,ighd5-12*01,ighj6*01
41014,ighv3-30-5*01,ighd6-6*01,ighj4*02
41015,ighv1-45*01,ighd6-25*01,ighj4*03
41016,ighv2-26*03,ighd3-16*01,ighj6*04
41017,ighv3-7*03,ighd4-17*01,ighj6*01
41018,ighv1-18*03,ighd1-1*01,ighj3*01
41019,ighv2-70d*04,ighd4-4*01,ighj5*01
41020,ighv3-23*01,ighd3-22*01,ighj4*02
41021,ighv3-35*02,ighd5-5*01,ighj3*01
41022,ighv1-3*02,ighd1-1*01,ighj6*04
41023,ighv1-69d*01,ighd1-7*01,ighj5*02
41024,ighv3-48*04,ighd3-16*02,ighj3*02
41025,ighv2-26*03,ighd3-10*01,ighj5*02
41026,ighv3-33*06,ighd5-12*01,ighj3*01
41027,ighv1-69*09,ighd3-10*01,ighj6*04
41028,ighv3-30*04,ighd3-9*01,ighj3*02
41029,ighv1-24*01,ighd4-17*01,ighj4*02
41030,ighv1-24*01,ighd3-10*02,ighj4*03
41031,ighv3-nl1*01,ighd3-16*01,ighj4*02
41032,ighv3-nl1*01,ighd2-8*01,ighj4*02
41033,ighv1-3*02,ighd7-27*01,ighj5*02
41034,ighv1-3*03,ighd4-17*01,ighj5*01
41035,ighv6-1*01,ighd2-15*01,ighj4*02
41036,ighv3-64d*09,ighd2-21*01,ighj4*02
41037,ighv2-70d*04,ighd3-16*02,ighj4*03
41038,ighv2-26*02,ighd4-17*01,ighj4*03
41039,ighv1-24*01,ighd1-1*01,ighj4*02
41040,ighv1-69d*01,ighd2-8*01,ighj5*02
41041,ighv1-58*01,ighd3-3*01,ighj6*04
41042,ighv2-26*03,ighd3-10*01,ighj4*02
41043,ighv1-8*02,ighd3-9*01,ighj3*02
41044,ighv7-4-1*01,ighd1-26*01,ighj4*03
41045,ighv1-58*01,ighd5-12*01,ighj4*02
41046,ighv5-51*07,ighd3-22*01,ighj4*03
41047,ighv1-46*03,ighd6-6*01,ighj3*01
41048,ighv2-5*02,ighd3-9*01,ighj4*03
41049,ighv1-46*03,ighd6-6*01,ighj6*04
41050,ighv2-5*02,ighd4-4*01,ighj3*02
41051,ighv3-15*06,ighd5-18*01,ighj4*03
41052,ighv3-9*01,ighd4-4*01,ighj6*04
41053,ighv2-70d*14,ighd1-7*01,ighj4*02
41054,ighv3-30*03,ighd1-1*01,ighj6*04
41055,ighv1-69d*01,ighd3-22*01,ighj4*02
41056,ighv1-3*03,ighd4-17*01,ighj4*03
41057,ighv4-4*08,ighd5-18*01,ighj6*01
41058,ighv2-26*03,ighd1-20*01,ighj4*02
41059,ighv1-69d*01,ighd4-4*01,ighj5*02
41060,ighv3-20*04,ighd4-17*01,ighj4*02
41061,ighv1-2*06,ighd1-7*01,ighj4*02
41062,ighv2-70*10,ighd5-12*01,ighj3*01
41063,ighv1-69-2*01,ighd3-3*02,ighj6*01
41064,ighv1-58*02,ighd2-2*01,ighj4*03
41065,ighv1-18*03,ighd5-5*01,ighj3*01
41066,ighv1-8*01,ighd3-10*01,ighj3*01
41067,ighv3-9*02,ighd6-25*01,ighj5*01
41068,ighv1-69-2*01,ighd6-25*01,ighj4*03
41069,ighv3-13*01,ighd3-16*01,ighj5*02
41070,ighv1-8*02,ighd5-18*01,ighj3*02
41071,ighv1-45*01,ighd7-27*01,ighj5*01
41072,ighv1-18*04,ighd3-9*01,ighj3*02
41073,ighv1-58*01,ighd5-18*01,ighj4*02
41074,ighv1-24*01,ighd3-10*02,ighj4*03
41075,ighv3-30-5*01,ighd5-18*01,ighj4*02
41076,ighv1-58*01,ighd5-5*01,ighj5*02
41077,ighv1-58*02,ighd3-3*02,ighj2*01
41078,ighv2-70*20,ighd2-21*02,ighj4*03
41079,ighv1-2*06,ighd3-22*01,ighj4*02
41080,ighv3-66*01,ighd3-9*01,ighj3*02
41081,ighv1-8*02,ighd6-13*01,ighj5*01
41082,ighv1-3*02,ighd3-16*01,ighj5*02
41083,ighv6-1*01,ighd4-17*01,ighj6*04
41084,ighv3-23d*01,ighd6-25*01,ighj4*02
41085,ighv3-9*01,ighd3-10*01,ighj6*04
41086,ighv3-43d*04,ighd3-16*01,ighj4*02
41087,ighv1-2*06,ighd6-13*01,ighj3*01
41088,ighv3-66*03,ighd3-9*01,ighj4*02
41089,ighv1-46*04,ighd3-22*01,ighj4*03
41090,ighv1-69-2*01,ighd3-3*02,ighj5*01
41091,ighv1-45*02,ighd2-21*01,ighj4*02
41092,ighv3-nl1*01,ighd4-17*01,ighj4*02
41093,ighv1-24*01,ighd3-3*01,ighj3*01
41094,ighv2-70*20,ighd3-22*01,ighj4*03
41095,ighv1-3*02,ighd2-8*01,ighj5*02
41096,ighv3-72*01,ighd6-25*01,ighj3*02
41097,ighv3-43d*03,ighd3-3*02,ighj2*01
41098,ighv7-4-1*01,ighd3-16*02,ighj4*03
41099,ighv3-20*04,ighd2-2*02,ighj4*02
41100,ighv1-69d*01,ighd6-6*01,ighj5*02
41101,ighv5-51*03,ighd3-3*01,ighj4*02
41102,ighv7-4-1*01,ighd1-26*01,ighj6*01
41103,ighv3-nl1*01,ighd4-17*01,ighj5*02
41104,ighv1-69d*01,ighd1-7*01,ighj4*03
41105,ighv2-5*01,ighd2-2*02,ighj6*04
41106,ighv2-70d*04,ighd2-8*02,ighj4*03
41107,ighv1-69-2*01,ighd6-6*01,ighj3*02
41108,ighv1-46*03,ighd3-22*01,ighj2*01
41109,ighv1-69-2*01,ighd5-5*01,ighj3*01
41110,ighv1-8*01,ighd3-16*01,ighj3*01
41111,ighv1-69d*01,ighd2-8*01,ighj6*04
41112,ighv2-70*10,ighd3-16*01,ighj6*04
41113,ighv4-39*06,ighd5-12*01,ighj4*02
41114,ighv3-13*05,ighd2-2*01,ighj4*03
41115,ighv2-70d*04,ighd5-5*01,ighj6*01
41116,ighv1-69d*01,ighd3-16*02,ighj4*03
41117,ighv3-23d*01,ighd3-16*01,ighj4*02
41118,ighv1-3*02,ighd3-16*01,ighj6*04
41119,ighv3-9*02,ighd2-8*02,ighj4*03
41120,ighv3-53*01,ighd3-16*01,ighj6*04
41121,ighv4-61*08,ighd3-10*02,ighj3*02
41122,ighv2-70d*04,ighd6-13*01,ighj4*03
41123,ighv3-74*03,ighd3-10*01,ighj5*02
41124,ighv4-28*05,ighd1-26*01,ighj6*04
41125,ighv1-45*02,ighd6-13*01,ighj5*02
41126,ighv1-8*01,ighd2-2*02,ighj4*02
41127,ighv3-64d*09,ighd5-18*01,ighj5*02
41128,ighv1-69d*01,ighd1-7*01,ighj5*02
41129,ighv1-2*07,ighd3-3*02,ighj4*03
41130,ighv3-nl1*01,ighd3-10*02,ighj1*01
41131,ighv7-4-1*01,ighd6-6*01,ighj4*03
41132,ighv3-64d*09,ighd3-10*01,ighj4*02
41133,ighv1-46*03,ighd1-7*01,ighj4*02
41134,ighv4-59*11,ighd5-5*01,ighj4*03
41135,ighv1-24*01,ighd5-5*01,ighj4*02
41136,ighv1-69-2*01,ighd4-4*01,ighj5*01
41137,ighv1-18*03,ighd1-20*01,ighj4*02
41138,ighv2-70d*14,ighd3-16*01,ighj3*01
41139,ighv1-2*07,ighd2-2*01,ighj4*03
41140,ighv1-18*03,ighd3-3*01,ighj4*02
41141,ighv1-69-2*01,ighd2-15*01,ighj4*02
41142,ighv1-18*04,ighd3-3*02,ighj4*03
41143,ighv1-2*07,ighd3-22*01,ighj5*01
41144,ighv1-69-2*01,ighd6-6*01,ighj4*02
41145,ighv1-2*06,ighd3-3*01,ighj5*02
41146,ighv1-2*07,ighd2-21*02,ighj3*02
41147,ighv3-13*01,ighd3-22*01,ighj4*02
41148,ighv1-2*07,ighd5-18*01,ighj4*03
41149,ighv2-70d*04,ighd3-10*02,ighj6*01
41150,ighv2-26*02,ighd4-4*01,ighj4*03
41151,ighv2-5*02,ighd6-6*01,ighj3*02
41152,ighv1-69*09,ighd5-18*01,ighj4*02
41153,ighv2-5*02,ighd2-8*02,ighj4*03
41154,ighv1-18*04,ighd1-26*01,ighj3*02
41155,ighv2-26*03,ighd1-1*01,ighj4*02
41156,ighv1-24*01,ighd6-25*01,ighj4*02
41157,ighv1-69d*01,ighd3-9*01,ighj4*02
41158,ighv3-48*04,ighd5-5*01,ighj4*03
41159,ighv1-46*04,ighd3-3*02,ighj6*01
41160,ighv4-30-2*05,ighd1-1*01,ighj4*03
41161,ighv2-5*02,ighd1-26*01,ighj5*01
41162,ighv6-1*01,ighd6-13*01,ighj6*04
41163,ighv3-30-3*03,ighd3-3*01,ighj4*02
41164,ighv4-31*02,ighd1-20*01,ighj6*01
41165,ighv1-58*01,ighd6-19*01,ighj4*02
41166,ighv1-69-2*01,ighd4-17*01,ighj3*02
41167,ighv2-70d*14,ighd6-6*01,ighj6*04
41168,ighv1-58*02,ighd1-1*01,ighj4*03
41169,ighv1-2*07,ighd6-25*01,ighj4*03
41170,ighv3-11*06,ighd2-2*01,ighj4*03
41171,ighv5-10-1*04,ighd3-10*02,ighj4*03
41172,ighv3-23*04,ighd6-19*01,ighj4*03
41173,ighv2-5*02,ighd2-21*02,ighj5*01
41174,ighv1-24*01,ighd2-15*01,ighj4*02
41175,ighv1-69-2*01,ighd6-13*01,ighj4*02
41176,ighv1-58*02,ighd1-20*01,ighj4*03
41177,ighv4-30-4*01,ighd2-2*02,ighj2*01
41178,ighv1-58*02,ighd3-9*01,ighj4*03
41179,ighv1-45*01,ighd2-2*01,ighj4*03
41180,ighv1-58*02,ighd6-6*01,ighj4*03
41181,ighv6-1*01,ighd2-15*01,ighj6*04
41182,ighv4-61*08,ighd2-2*01,ighj5*01
41183,ighv2-70*20,ighd6-25*01,ighj4*03
41184,ighv1-2*07,ighd6-19*01,ighj6*01
41185,ighv3-43*02,ighd2-21*01,ighj4*02
41186,ighv1-45*01,ighd3-10*02,ighj4*03
41187,ighv1-8*01,ighd5-12*01,ighj4*02
41188,ighv2-5*02,ighd3-16*02,ighj4*03
41189,ighv2-70d*14,ighd1-1*01,ighj4*02
41190,ighv2-70d*04,ighd3-3*02,ighj4*03
41191,ighv2-70d*14,ighd3-22*01,ighj6*04
41192,ighv1-46*03,ighd1-7*01,ighj4*02
41193,ighv1-58*02,ighd3-9*01,ighj6*01
41194,ighv1-2*07,ighd3-10*02,ighj1*01
41195,ighv1-69*09,ighd1-7*01,ighj6*04
41196,ighv3-nl1*01,ighd4-17*01,ighj3*02
41197,ighv3-43d*03,ighd3-22*01,ighj6*01
41198,ighv1-46*03,ighd2-15*01,ighj4*02
41199,ighv5-10-1*04,ighd3-9*01,ighj3*02
41200,ighv4-28*05,ighd3-16*01,ighj6*04
41201,ighv4-28*05,ighd3-9*01,ighj4*02
41202,ighv1-69-2*01,ighd6-6*01,ighj4*02
41203,ighv2-70*10,ighd6-25*01,ighj3*01
41204,ighv3-53*01,ighd6-25*01,ighj4*02
41205,ighv1-69*14,ighd1-7*01,ighj4*03
41206,ighv2-26*02,ighd1-1*01,ighj4*03
41207,ighv1-45*01,ighd5-18*01,ighj4*03
41208,ighv2-5*01,ighd3-3*01,ighj4*02
41209,ighv2-26*03,ighd4-4*01,ighj4*02
41210,ighv3-33*02,ighd5-18*01,ighj5*01
41211,ighv1-58*01,ighd3-16*01,ighj4*02
41212,ighv1-58*01,ighd2-15*01,ighj6*04
41213,ighv2-26*02,ighd4-17*01,ighj5*01
41214,ighv1-2*07,ighd5-12*01,ighj4*03
41215,ighv2-26*03,ighd4-17*01,ighj4*02
